Product_ID,Campaign_ID,Coupon_Code
988153,18,10000085479
9655796,8,55113140076
13671557,13,10000085429
931775,13,10000085428
837473,18,10000085475
100454,17,54369530009
1524761,8,10000085362
5129570,18,10000085476
947472,13,55000035282
1112238,8,10000085362
835861,13,10000085428
2141641,11,55150000034
8248997,13,10000085428
10285454,29,53000012033
883042,13,10000085428
10121767,13,10000085428
94920,8,53800050033
2105433,18,10000085478
1608774,8,10000089048
1755882,8,10000085363
911411,18,10000085477
1324555,27,57940018076
2315377,18,10000085475
84265,13,10000085427
13008459,18,10000085476
1352718,18,10000085476
15716427,24,10000085495
9803196,18,10000085478
1282087,8,10000085363
7086664,13,10000085428
843215,13,10000085428
1083827,8,10000085362
961447,18,10000085477
12812536,18,10000085479
927658,30,52920000033
6602671,13,10000085428
1000334,18,10000085478
80131,8,10000085364
2094016,13,10000085426
872692,13,10000085428
1027330,18,10000085478
9401550,18,52840001082
10456957,18,10000085478
1122447,27,57940042055
10456644,27,51111080676
12188213,13,10000085425
12600621,18,10000085477
13095099,20,54589399255
996933,8,10000085362
1083882,13,10000085428
12812261,13,10000085429
956284,18,10000085477
1297116,7,57050100076
9487001,18,10000085478
10311598,18,10000085478
10204335,18,10000085478
975156,13,10000085427
931919,18,10000085478
1082211,18,10000085479
129005,13,10000085429
1129192,8,10000085362
97322,26,54369530042
905665,2,57218050076
973522,8,10000085361
1134058,23,10000085493
12456626,13,10000085428
973198,13,10000085428
1049482,13,10000085428
888914,18,10000085478
13012630,8,10000085363
12986346,13,10000085425
6552959,27,54589314187
116799,27,54800110055
12301090,13,10000085429
998433,18,10000085477
938983,22,10000085486
1349572,24,10000085496
1050572,18,10000085478
132725,18,10000085476
9803395,28,51800009050
13775902,22,10000085486
962497,13,10000085428
71794,27,54100024932
847239,13,10000085429
926959,8,10000085363
244960,18,54900050076
10255501,22,10000085486
6607578,30,51111075545
7133248,8,10000085362
1096508,13,53800050033
9676738,18,10000085478
974179,8,10000085361
822483,20,53620010028
5569471,18,54900050076
748359,8,10000085363
1699081,13,10000085425
1001019,18,10000085478
9527263,18,51258700050
838261,8,54440020034
9885338,18,10000085479
13009030,29,53663200076
13158145,8,10000085362
13910838,18,10000085478
1019196,8,54100027042
9704841,8,10000085362
1834025,13,10000085426
918390,30,52920000042
1960562,18,10000085477
15927012,18,10000085478
8019018,24,10000085495
826022,18,10000085479
1072979,18,10000085478
7167903,30,10000085319
1130357,18,10000089284
1122936,18,10000085477
15860303,18,10000085476
6632388,18,10000085478
7125846,8,10000085363
893545,13,10000085428
911531,13,10000085425
13095098,13,10000085428
927491,18,10000085478
7443285,18,10000085478
1094797,13,10000085428
1439573,8,52840031033
10204894,18,10000085476
1023693,24,10000085496
1118177,18,53160401082
934156,9,52100000033
2266634,13,10000085429
59073,18,10000085479
1062711,13,10000085428
2531432,13,10000085425
8066334,18,10000085475
5566800,13,10000085428
9837340,18,10000085479
250582,13,54300020076
829009,18,10000085478
1007747,18,10000085478
61750,13,10000085428
6554844,13,53800050033
1920310,13,10000085425
6549930,16,50099700082
17249765,18,10000085477
846362,10,53700048182
1130517,18,10000085475
5584475,8,10000085363
1042185,18,10000085477
606262,13,10000085432
1044650,13,10000085425
1030519,20,54800110055
1555146,13,10000085427
6034857,13,10000085425
1692575,27,57940011080
863151,18,10000085479
2797237,18,10000085477
843615,8,10000085362
898116,18,10000085478
8203757,18,10000085479
89840,13,57047091041
5550064,18,10000085476
933719,27,57940041075
1902577,30,51111074635
13842028,13,10000085427
890788,13,53700061076
1737920,26,57294010013
2530854,18,53770000076
1009200,8,10000085361
9187169,13,10000085428
853488,18,10000085475
13095188,13,10000085428
876827,13,10000085428
8020245,13,10000085428
6945481,8,10000085363
891520,13,54100027032
6464239,18,10000085475
105255,30,56414440013
995661,13,10000085427
1042439,18,10000085478
3386458,8,10000085364
6423759,13,10000085428
1091451,26,51113241141
13511880,13,10000085428
825868,18,10000085478
9878740,18,10000085478
9711055,30,57790000075
7168026,13,57631000076
7167394,13,10000085426
8091225,18,10000085477
2633812,18,10000085476
12385102,24,10000085496
1438039,13,10000085427
10456552,13,10000085428
6553298,18,10000085478
5567169,8,10000085361
2669694,13,10000085425
7082682,13,10000085428
883601,27,54100024932
6463461,26,57045970076
971660,19,51500050033
1124146,27,57940011075
9831432,18,10000085476
1126737,13,10000085428
2040604,26,51600070033
886807,18,10000085479
8200219,18,10000085475
12556542,8,51298810078
377218,8,10000085363
822890,13,10000085428
9242918,8,10000085362
7166890,13,54369530009
12582513,8,10000085361
7412116,8,10000085361
707657,8,54100027042
1124021,18,10000085478
1081421,18,10000085477
1850388,13,10000085427
377253,8,10000085361
892726,18,10000085475
1054030,27,54100025324
1021549,27,57940011080
1017772,18,10000085476
941307,8,10000085362
937067,13,10000085428
958482,18,10000085479
12330560,18,10000085478
1015075,18,10000085478
13039006,18,10000085478
1050757,13,10000085428
12262830,8,10000085363
1019196,27,54100027032
10144031,8,10000085363
1988114,18,10000085476
5565415,3,51111122075
875495,13,10000085426
5569957,24,10000085495
6514305,13,54154888076
1085138,26,57218020076
1960089,8,10000085361
5591215,18,10000085479
1065303,18,10000085477
13217915,13,10000085429
1306813,5,51300010013
9836393,13,10000085425
2250670,18,10000085477
933314,11,55113100076
836558,13,10000085426
10285118,24,10000085495
837251,13,10000085428
9527238,13,10000085428
5707635,13,10000085426
15971763,18,10000085478
819727,24,10000085495
5590465,13,10000085428
9487463,13,10000085427
15830614,24,10000085496
6703768,18,10000085478
986787,13,10000085425
34776,13,10000085426
6535008,8,10000085363
1101175,18,10000085477
905164,13,10000085425
10312013,18,10000085478
26738,26,51111037233
1048361,13,10000085429
959638,21,52484270076
5568231,18,10000085475
930955,13,10000085427
1022226,8,54116746076
1548034,18,10000085476
680468,27,53620010028
5578547,8,10000085362
63469,8,10000085361
989830,30,54300020076
7411497,8,10000085361
2328552,18,10000085478
905459,23,10000085493
100455,13,10000085427
874853,18,10000085475
1749888,30,51370080075
926455,13,10000085429
5573263,27,57940042076
2281854,8,10000085364
997725,23,10000085493
1047805,26,53600000001
1041559,18,57231020034
5592161,18,10000085478
5588625,18,10000085479
6409444,13,50308412076
202364,13,10000085425
9194045,13,10000085425
285413,13,10000085425
9488049,26,53600030082
1435201,8,10000089044
9527254,13,55000035578
12487655,13,10000085428
15632647,18,10000085475
6039943,18,10000085477
7167488,27,57940018081
13039646,7,57050100076
958874,13,10000085425
12782054,18,10000085478
97730,8,10000085363
921401,8,10000085362
894416,13,10000085427
967091,18,10000085479
974500,18,10000085477
7183980,13,10000085427
1584430,13,10000085426
1129309,13,10000085428
8355220,13,10000085428
12428121,18,10000085478
8198189,8,50004110076
1000285,13,10000085425
1292443,18,10000085475
12487612,13,10000085428
13039197,22,10000085486
1072843,30,55100090033
870929,13,51380020033
953890,13,10000085428
619561,13,10000085429
103450,18,10000085475
843030,13,10000085429
18056450,18,10000085475
1008654,18,10000085476
5571939,13,10000085428
9368376,13,10000085428
6391073,13,10000085428
6632489,8,10000085363
1095068,3,53620010001
9673402,18,10000085475
9487929,8,10000085362
12352407,9,53700060051
8118665,13,10000089090
1084437,13,10000085425
8357462,13,10000085429
15973144,13,10000085428
912894,8,57431200082
843944,19,55220010013
6554758,8,10000085362
858768,18,10000085478
60462,18,51600070033
1731997,18,10000089257
1942443,30,51111037250
931015,18,10000085478
5586590,13,10000085429
9676811,13,10000085428
13876853,18,10000085475
8068685,26,57800000032
1035386,18,10000085477
6544943,18,10000085477
828111,18,10000085478
643429,13,10000085426
259923,13,10000085426
1880487,12,53800050033
853522,13,54180060033
15452561,18,10000085477
15778604,8,10000085362
13876708,18,10000085476
1685206,8,10000089040
13511521,18,10000085478
972651,18,10000085478
1003616,13,10000085426
10308524,13,10000085429
5591016,8,10000085363
8249087,18,10000085475
13510974,13,10000085428
1041453,30,51111075545
1930036,8,10000085362
9526276,18,10000085478
12331044,18,10000085479
2083389,13,10000085428
103770,26,54369530042
13416957,13,10000085428
749318,13,10000089102
1057797,13,10000085428
1000143,18,10000085478
12352299,13,10000085428
886926,11,55113100076
6878788,18,10000085475
1069369,18,10000085478
2077043,8,10000085361
878637,8,10000085361
9830335,18,10000085475
935611,18,10000085478
904241,13,10000085425
29037,30,51111098125
920215,13,10000085427
13157989,18,10000085478
1023830,18,10000085477
13986104,13,10000085428
1923849,3,54800110055
2463155,30,54850011076
2440812,27,54100027032
2005689,13,10000085425
10283006,18,10000085478
15596543,23,55928320070
820063,13,10000085428
1124868,13,10000085427
985577,13,10000085428
1944191,11,57418211676
1543657,13,10000085426
17239184,18,10000085478
13671807,8,10000085362
613103,28,52740022133
1325873,8,10000085362
54492,18,10000089284
853553,13,10000085427
1007778,24,10000085496
894183,13,10000085428
13877109,13,54800111033
7410333,18,10000085478
953609,8,10000085363
94184,13,54369530009
1141140,8,10000085363
1019720,18,10000085478
855371,13,10000085428
15716122,8,10000085362
834871,13,10000085428
1097054,13,10000085428
4407638,13,10000085425
1035614,18,10000085479
917407,13,10000085429
724561,18,10000085477
12524586,18,10000085475
12384897,18,10000085478
9296849,8,51960060050
1090286,27,54100025324
976270,26,57124910082
8159803,5,56025876174
852680,13,10000085426
1624711,18,10000085476
6463530,27,57940011075
80553,13,10000085428
9526569,28,51370060050
12352045,18,10000085478
6949116,13,10000085429
6021183,8,10000085362
1021036,13,10000085428
13213571,8,10000085362
1361856,18,10000085477
1408157,8,10000085364
5581795,22,10000085486
9655577,13,10000085428
1766903,13,10000085425
1015443,8,10000085363
875488,18,10000085478
1073546,13,10000085427
1723644,18,10000085476
6396584,13,10000085428
1064216,18,10000085478
10144418,8,10000085362
9297067,30,54300020076
1096254,18,10000085479
864143,13,10000085426
1059655,19,57007451076
9392847,8,10000085363
8019845,30,57114213024
1076146,20,54100027032
1121576,13,10000085428
991874,18,10000085476
13039630,20,54589321177
871882,26,55280050082
5571996,8,57431200082
1029548,13,10000085428
83722,17,54280011660
853127,18,10000085476
1395008,8,10000089012
1110458,13,10000085428
1243990,18,10000085479
8181185,13,10000085428
1136375,13,10000085429
8019920,26,50004300076
856472,13,10000085428
872134,26,54650054060
978561,20,54589399255
1109948,18,53800050033
984729,26,57124910082
1035216,8,10000085363
9833228,8,10000085362
1118533,13,10000085426
1731837,24,10000085496
921167,25,57756765034
2316271,8,10000085364
1035580,8,10000085363
953320,30,51111074635
1046488,13,10000085426
1383587,26,54900020032
835347,13,54100027032
7442180,18,10000085477
13212953,18,10000085478
8019720,24,10000085495
233674,8,10000085362
1122335,18,10000085478
807912,13,10000085428
12582209,13,10000085427
876604,13,10000085428
81353,13,53620010050
5580691,8,10000085363
12603028,13,10000085427
2060973,24,10000085495
6551990,18,10000085477
1026314,18,10000085478
9527254,24,10000085495
822781,8,10000085363
2649068,8,10000085362
1092779,13,10000085427
1441340,18,55000013950
7443130,30,55100011109
1109553,8,54440020077
136375,13,10000085427
15972119,13,10000085428
13116008,18,10000085478
979071,13,10000085425
1924885,18,57294010042
10149964,13,10000085427
14025608,18,10000085478
493091,13,10000085425
12695593,13,10000085428
1295810,8,10000085362
685450,8,10000085364
730855,18,10000085479
12487809,13,10000085428
1420110,18,10000085477
1370524,18,10000085475
920654,3,51111124078
13417265,13,10000085428
839782,18,10000085478
1064969,13,10000085428
1004705,30,52920000033
2018901,18,10000085478
6039584,3,51111120076
13115505,18,10000085478
89394,8,10000085361
610240,8,10000085361
15925366,18,10000085478
1070015,18,10000085476
1604477,8,10000085361
855401,21,53762800050
13198482,13,10000085429
9485576,16,52270011076
15863975,13,10000085428
1038904,24,10000085495
17328953,18,10000085478
825064,18,10000085478
7449196,8,10000089020
1283677,27,54800110055
962777,13,10000085429
6979011,13,10000085426
951991,13,10000085428
1116036,8,10000085361
12987900,8,10000085363
7169144,18,10000085478
12695889,9,10000085380
7409950,18,10000085478
15715861,24,10000085496
695338,18,10000085479
709420,13,10000085427
9487285,18,10000085479
15717020,24,10000085496
137605,8,57192117133
917580,13,10000085428
1127863,13,55000035282
2038438,27,53620010028
9858973,8,55410000076
9526794,18,10000085477
1053625,24,10000085496
9247638,18,10000085477
917839,13,10000085427
901067,24,10000085495
1100691,13,54180060033
12131887,18,10000085478
901666,13,10000085425
1052361,13,10000085429
13511811,18,10000085477
959728,18,10000085478
1083446,18,10000085477
843744,18,10000085479
13511066,13,10000085425
828200,8,10000085362
1136986,27,54100010032
1046037,24,10000085496
7135370,26,57940031050
889185,13,10000085427
877310,18,10000085478
137409,18,10000085479
823569,13,10000085428
80504,18,10000085477
14077733,13,10000085429
1019643,18,10000085476
917752,13,10000085428
470745,26,51111074242
1110964,26,52770031050
1056723,18,10000085478
855488,13,10000085429
396073,29,57047091041
895388,14,54589399276
13094836,8,10000085363
8068689,18,10000085478
994266,13,10000085425
2560521,28,52100026076
848194,18,10000085479
15452396,24,10000085495
280634,13,10000085429
6545646,8,10000085363
15972099,18,10000085478
9858863,13,10000085425
6396285,18,10000085479
904359,18,10000085477
993085,13,10000085426
903229,13,10000085428
1000806,30,51111078565
1309251,8,10000089024
139879,13,10000085425
12484491,24,10000085495
7461229,18,10000085478
9837501,18,10000085475
976922,23,10000085493
840735,24,10000085496
1003524,28,51111090125
13775195,18,10000085475
13380945,18,10000085479
995478,18,57143020076
1900555,13,10000089089
12330539,13,10000085427
1250020,8,10000085362
996438,18,51920021576
6773123,18,10000085478
6632986,18,10000085475
1090701,18,10000085477
1108198,13,10000085428
1200325,13,54100027032
1589854,8,10000085362
9527133,20,50052110078
9677919,29,10000085207
1130074,18,10000085475
7145274,13,10000085428
17179899,18,10000085479
8249262,18,10000085478
1131204,26,51111037233
1013389,8,10000085363
3326514,8,10000089015
998963,13,10000085428
989251,13,10000085428
2616282,18,10000085479
925768,18,10000085478
1020957,24,10000085495
3938042,22,54850010033
16122266,18,10000085479
8019310,24,10000085496
7441663,13,10000085428
9487645,18,10000085478
10351537,10,53700048182
15452820,13,10000085427
13910026,8,10000085362
996880,13,10000085428
790748,18,10000085475
15678716,18,10000085477
2215639,26,57008510075
5133311,8,10000085364
936084,9,55004910025
97667,18,10000085476
10121585,13,50800490076
1088026,13,10000085428
1390253,18,10000085475
1698208,23,10000085493
10121994,3,51111111175
9484118,13,10000085428
1085238,13,10000085427
15926507,23,52840000082
1130773,27,54100024932
862884,13,10000085428
1005921,8,10000085362
5995142,8,10000085361
5568197,13,53800050033
15511225,13,10000085428
48081,17,57756765034
1016260,8,55100055075
966830,18,10000085478
1026406,8,10000085361
927382,23,10000085493
1010950,8,10000085361
2440812,27,54100027032
1108856,18,10000085478
5126629,13,10000085428
2474927,18,10000085475
6543045,30,51300010013
323018,30,58304613024
9655218,13,10000085428
908477,24,10000085496
9526892,18,10000089248
997347,8,10000085362
850562,18,53760033175
505074,30,52259213024
9297146,18,53800050033
926256,24,10000085496
835619,17,54670400033
9445510,26,53600030082
893627,18,10000085478
13986355,13,10000085429
14114495,18,10000085479
840522,8,55150010034
7099176,8,10000085361
1089888,18,10000085475
1103301,13,10000085428
5697171,13,10000085429
1342030,23,55200017313
984353,13,10000085425
953652,14,53620010028
1066416,13,10000085427
1471173,23,10000085493
2004438,18,10000085477
899539,13,10000085428
1730240,8,10000085362
1353810,13,10000085425
2493204,8,10000085363
10142938,26,57020031075
9446400,13,10000085428
899624,8,10000085362
1054186,18,10000085476
992986,18,10000085476
13118251,18,10000085477
973124,18,10000085475
13910209,18,10000085478
1094431,18,10000085476
6533374,18,10000085478
12757280,26,57490414076
1010082,26,57124960082
908938,18,10000085475
1076782,24,10000085496
957860,20,54589399255
658649,13,10000085427
438053,8,55000013033
1022537,27,57940041075
9553219,27,57940011075
6979222,13,54100027032
9245253,13,10000085428
1323659,13,10000085427
1021897,18,10000085478
977900,13,10000085425
6979811,13,10000085428
1081189,13,10000085426
949129,13,10000085429
6391552,26,51111037133
15971931,13,10000085428
868107,18,10000085477
69982,18,10000085476
90965,13,10000085429
15716336,24,10000085495
100391,13,10000085427
12487643,13,10000085428
1067252,8,10000085362
1083369,13,10000085428
9296919,8,10000085361
844602,13,10000085428
1039484,13,10000085429
1919305,18,10000085477
9553383,13,10000085428
828857,18,10000085476
12158320,18,10000085475
2683225,18,10000085475
992749,13,10000085429
851055,8,10000085361
1956367,8,10000085361
5567428,18,51906341075
1226408,22,52100000031
1763674,8,10000085362
8032443,22,51312010033
6514042,18,10000085475
819264,13,10000085429
17105736,18,10000089240
1001849,18,10000085478
1207423,13,10000085425
7024661,18,53800050033
1010348,27,57940011075
772733,18,10000085478
13511893,13,10000085428
13039977,3,54589320078
5687692,8,10000085364
12731543,18,10000085479
6442817,14,54589399276
1032334,18,10000085478
1230050,18,57143020076
973648,18,10000085478
6464165,18,10000089252
13008371,13,10000085428
969744,18,10000085478
12778252,8,10000085362
902492,18,10000085479
15596096,18,10000085478
9528219,18,10000085477
953951,21,52540022975
5580593,22,10000085486
67822,8,10000085361
146411,13,10000085428
15596597,18,57124960082
994223,18,53800050033
6039676,13,10000085428
1081263,13,10000085428
952925,24,10000085496
1120565,8,10000085362
8249290,1,52400000031
9221102,18,10000085478
983479,13,10000085428
10254074,8,10000085362
5540360,16,53700048076
2484480,13,10000085426
1716533,13,10000085429
922729,13,10000085427
9677463,13,10000085429
7410225,13,10000085428
9368488,20,54589321177
8350225,8,10000089017
812630,13,10000085427
886448,18,10000085477
1186050,13,10000085427
2476854,30,54300085075
12984270,13,10000085429
907099,18,10000085476
975649,26,55100055008
1033248,13,10000085429
7168517,13,10000085425
310705,18,10000085475
823775,30,54850011076
978490,13,10000085429
14025315,25,52700012033
15863914,13,10000085428
10254382,18,10000085476
831018,18,10000085478
1062685,25,57756765034
903348,16,52270011076
13213480,13,10000085427
1058322,13,10000085428
12673365,8,10000085362
9706995,13,10000085425
8155012,18,10000085478
7166644,13,57050100078
1024993,13,10000085427
8012471,13,10000085426
7145619,13,10000085428
1107607,13,10000085429
1049285,13,10000085428
1500836,13,10000085429
9676880,13,10000085428
1132348,13,10000085428
12263412,16,52270011076
2776524,30,57127920033
7409554,18,10000085476
2962505,18,10000085476
100455,26,54369530042
13774810,18,10000085478
677075,18,10000085475
6985573,18,10000085479
3248465,24,10000085496
1135044,8,10000089023
7150431,18,10000085478
1127581,18,10000085478
203890,11,55150000034
1131310,27,54100027032
2460323,8,10000085364
971292,30,53600011082
1063843,13,10000085429
16100035,13,10000085429
893501,26,54900020032
13416279,30,51254711078
1811336,29,57047091041
15972027,13,10000085428
1101211,21,57457010076
73681,27,51111131075
115885,30,51111078160
6552126,22,10000085486
837751,12,53800050033
1045923,18,10000085478
6549931,13,10000085428
7441925,22,57797520075
1046047,13,51600050042
598152,18,10000085476
5566370,13,53700016682
15713665,13,10000085428
921912,27,57940011080
9245489,7,58087858576
997843,13,10000085427
352253,26,54300010033
9424327,8,10000085361
6463504,13,10000085427
1132248,13,10000085425
10356532,9,10000085380
1070064,13,10000085427
8068558,13,10000085427
8204560,24,10000085495
7433753,13,10000085428
876523,22,10000085486
5584437,18,10000085479
1037169,18,10000085478
2012756,13,10000085429
957171,13,10000085427
1122413,13,10000085426
13417328,13,50813790076
1139714,8,52840031033
106373,24,10000085495
10356811,13,10000085428
1023992,18,10000085478
1077439,13,52016910055
864694,18,10000085475
8198256,30,53700060051
1123606,10,53600000082
1321634,18,10000085477
12781946,13,10000085425
1006516,13,10000085428
965267,18,10000085475
15775023,18,10000085476
5565432,13,53010030033
8091322,22,10000085486
984815,13,50800490076
980095,18,10000085478
13416186,18,10000085478
1116092,18,10000085478
15558603,18,10000085478
972191,30,54850011076
898763,8,10000085361
826067,18,10000085479
12427828,8,10000085362
862856,13,10000085426
15452235,18,10000085478
1318175,8,54100024950
13094809,18,10000085479
13190387,18,10000085479
933100,13,10000085428
1909218,26,51800000050
9394788,13,10000085428
8011305,13,10000085428
8090536,25,51200000009
13095187,20,54589399255
8249453,13,10000085428
15742058,13,10000085428
874764,18,10000085477
993639,14,54100027032
6981317,8,10000085364
1109192,9,51600070033
269468,18,10000085478
1013438,18,10000085476
12730242,13,10000085425
1657113,27,53620010028
1877122,13,51600070033
911689,8,10000085363
13115980,9,52100061076
9553018,13,10000085428
12326050,30,57127900055
12264617,13,10000085426
13510586,18,51780034082
3830682,13,10000085427
1375516,27,54589314175
6979773,3,54100027032
1706491,24,10000085496
1228798,13,51600070033
8249083,13,10000085428
8204451,18,10000085478
9368381,18,10000085478
862651,24,10000085495
1779680,11,53600050042
850240,30,51410030033
1138338,27,57940041055
1131115,13,10000085429
1054539,30,54850011076
8012297,17,54369530009
1120085,13,10000085427
1057617,24,10000085496
1817554,26,51111037233
779184,8,52700040009
1050310,30,54370010042
12325049,13,10000085429
2075542,18,10000085475
15927227,18,10000085478
3729923,18,10000085476
15716087,18,10000085479
1027415,18,10000085475
1359074,8,10000085361
1175283,7,53700060051
826066,13,10000085428
9802666,5,55220010013
12172412,26,54105800087
917198,26,51111037233
1102959,18,10000085477
1114228,24,10000085496
12810472,13,10000085429
856455,18,10000085478
7441470,22,10000085486
877046,18,10000085477
1125702,13,10000085426
9575307,3,54589371175
9337985,13,10000085428
1131550,18,10000085477
13038711,18,10000085479
7109775,4,55000081033
5563862,27,51111131075
1073681,8,10000085363
707871,20,54800110055
6463365,18,10000085478
1056212,8,10000085364
771241,30,57127920033
13038658,8,10000085363
9526540,20,54589353176
894123,18,10000085478
1005135,8,10000085361
9420068,17,55100055075
1015983,18,10000085478
1036364,18,10000085479
12731422,13,10000085428
1137726,13,10000085426
12301334,18,10000085478
1071605,8,10000085362
1172271,13,10000085425
1085098,13,10000085428
74980,18,10000085475
1726294,18,10000085478
926572,25,57797520075
876531,13,10000085428
901840,1,52400000031
2587960,1,52400000031
1118641,27,54100027032
867188,9,54300026033
92856,13,10000085429
2263321,13,10000085426
918676,25,57192110076
962497,30,57124910082
15927033,13,10000085426
1099397,13,10000085428
1051329,30,53600011082
950384,8,10000085364
14025267,18,10000085478
1139741,13,10000085428
8183106,13,10000085428
831578,13,10000085426
1063409,18,10000085475
8019599,24,10000085496
969932,18,10000085475
1831799,18,10000085478
6442894,18,10000085478
2286481,13,10000085427
820936,8,10000085363
957411,18,10000085477
1185246,26,54154888076
5707620,18,10000085476
962384,13,10000085428
1075214,8,53600000078
6463403,18,10000085478
1571225,13,10000085429
999263,18,10000085478
1220631,8,10000085363
13155140,18,54900050076
1124921,18,10000085477
59666,13,10000085425
1016489,13,54110064074
6945669,18,10000085479
6442638,13,10000085428
6534710,8,57431200082
858892,13,10000085427
1212054,1,52100020075
1056853,8,10000085361
1061107,18,10000085478
948437,18,10000085478
13006920,13,10000085428
1125199,8,10000085363
2145412,26,51111074242
5582175,13,10000085428
13007075,8,10000085363
946896,26,57231020034
7409942,13,10000085427
1281814,13,10000085425
6983017,26,54300010033
1546881,1,51111030050
72968,13,53010030033
7147661,8,10000085361
13909975,13,10000085425
12188353,18,10000085478
5574455,22,10000085486
899565,26,55150054075
9297150,2,51530011350
897659,13,10000085428
12487602,20,50834600078
839837,18,10000085478
1704583,28,52100026076
834228,13,10000085427
13094912,18,10000085479
6553398,8,10000085361
6574480,8,10000089034
1087832,8,10000085363
977499,26,51111078930
13876686,13,10000085425
1101273,18,10000085478
13213391,13,10000085427
1867890,30,51111074635
6396010,13,10000085428
925871,18,10000085478
123690,27,57940011080
1033815,13,10000085429
2009892,25,51200000009
12330770,13,10000085428
43803,18,10000085476
1081496,18,10000085476
910161,3,54100027032
5578581,13,10000085429
7441955,22,10000085486
5549815,18,10000085476
52686,24,10000085496
1792866,13,10000085426
3061822,13,10000085428
9526750,13,10000085428
1928022,21,54610000076
1940079,8,10000085361
879815,18,10000085478
6982476,13,10000089137
13385827,18,52120020075
13013786,1,53663271076
8090500,22,10000085486
1364972,27,54100027032
10121765,13,10000085428
1038134,3,54100010032
13955758,13,10000085429
929834,18,10000085475
831506,8,10000085361
10456102,13,10000085428
823790,13,10000085426
10456973,30,55150023033
1021715,13,10000085429
1095710,27,57940011080
887503,18,10000085479
1085683,13,10000085428
103816,18,10000085475
986001,18,10000085478
15716442,13,10000085427
13213312,13,10000085427
934108,30,57910000076
13070719,18,10000085475
983673,18,10000085476
989250,24,10000085496
1043971,3,53620010028
870780,8,10000085364
1477012,22,10000085486
398810,8,51600040033
10456031,13,10000085428
8243828,13,10000085427
6463727,26,52100026076
5567950,26,53700067076
837139,14,54100027032
918390,8,52920000042
55279,8,10000085363
9802843,13,10000085428
312750,30,55113140076
1653101,8,10000085364
935967,18,10000085478
9488029,18,10000085478
6759589,5,51500050013
8204125,18,10000085478
1038307,24,10000085495
9655212,26,54200060033
937881,13,10000085425
935130,18,10000085478
1038020,13,10000085428
900357,18,10000085478
13039553,13,10000085428
825361,26,54740040078
12604308,18,10000085479
9554726,27,57940011075
927903,22,10000085486
1048471,13,10000085429
845715,13,10000085425
15927195,18,10000085478
1267700,8,10000085363
549201,18,10000085478
1528277,18,10000085479
882288,18,10000085477
14025237,13,10000085425
12524863,18,10000085479
941024,18,10000085478
53979,26,54300010033
13413276,13,10000085428
7132732,18,10000085478
103568,5,51500050013
9396744,13,10000085428
1390492,18,10000085478
963212,13,10000085428
997272,13,10000085427
12456949,13,10000085428
1009029,18,10000085478
1093010,18,10000085478
1058555,18,57231020034
12605159,18,10000085475
8013955,18,50004518076
6534825,18,10000085478
6704192,13,10000085428
1875180,13,10000085428
1136166,8,10000085362
1248579,18,10000085476
6019466,25,51200000009
119551,13,55000013050
917517,25,52100000076
1878907,22,52100000031
834932,18,10000085476
999615,18,10000085478
992098,8,10000085363
13416938,18,10000085478
931646,13,10000085428
900991,18,10000085478
5567950,8,53700067076
2621715,13,10000085426
10121955,13,10000085428
12427951,18,10000085478
1007044,18,10000085479
5666002,8,10000085363
9677478,8,10000085361
13671765,13,10000085428
1501840,13,10000085427
825220,18,10000085476
873527,8,10000085364
1730073,8,10000089012
10254765,13,10000085425
9522731,8,10000085364
16766358,13,10000085429
1448763,13,10000085426
679538,24,10000085496
54954,13,10000085429
3002491,25,10000085498
2282657,18,10000085475
12267120,25,51090044076
1063689,24,10000085496
10253956,13,10000085428
9676314,8,54154888082
1038038,13,10000085427
1025628,13,10000085427
2192271,30,55200017316
823265,8,10000085361
1972076,30,51111008776
1012384,13,10000085428
6546594,30,52920000033
5585135,8,10000085364
12647997,13,10000085428
6463492,13,10000085428
842248,18,10000085478
995055,18,10000085476
7441244,22,10000085486
738032,17,51785400013
845052,14,54589399250
1310146,30,51111078160
1079654,8,50004110076
5979954,22,10000085486
9375283,27,57940042076
5568900,18,10000085478
853081,13,57535510013
5851476,26,51111074242
13417136,8,50813790051
1086374,18,10000085478
876001,13,10000085429
15926998,13,10000085428
1076034,13,10000085428
8293891,18,10000085478
12351855,18,10000085478
9419252,18,10000085478
9912516,13,10000085425
15595913,13,10000085428
7158349,13,10000085427
1224424,24,10000085496
942178,24,10000085496
959074,27,57940011075
1048901,26,54134500033
1745068,13,10000085428
2443137,18,10000085479
771591,17,57756765034
852071,13,10000085428
8154702,18,10000085476
9652717,13,10000085425
1078315,1,52400000031
833940,18,10000085477
978149,18,10000085478
1859699,8,10000085363
1722172,18,57218040076
1341947,13,10000085427
865377,14,54589399250
934788,13,10000085427
13117952,8,10000085361
832285,13,10000085427
8145220,13,10000085428
10250444,13,10000085429
1882586,26,57047095176
13992390,18,10000085478
8204132,13,10000085429
898448,13,10000085428
9527551,13,10000085428
5572957,8,10000085361
884754,27,54100024932
6039967,13,10000085428
937060,8,54100027009
1818319,18,10000085479
8353105,18,10000085478
922610,13,10000085427
8205062,18,10000085477
951197,22,51800000050
29132,13,10000089111
898554,13,10000085427
925507,18,10000085478
80132,26,54850011033
967234,8,10000085361
7168890,13,10000085427
1136178,18,10000085475
654833,13,10000085426
1546106,18,10000085477
